	domain	group	train_cohort	test_cohort	mode	best_C	test_cohort_rgc	ROC	PRC	F1	ACC	MCC
10	cancer2cancer	Pembro_HiSeq2500	Pembro_HiSeq2500_STAD	Pembro_HiSeq2500_LUAD	NetBio	0.1	0.5775941230486685	0.7086956521739131	0.3983329774090643	0.4210526315789474	0.6666666666666666	0.18843366572035794
11	cancer2cancer	Pembro_HiSeq2500	Pembro_HiSeq2500_STAD	Pembro_HiSeq2500_SKCM	NetBio	0.1	0.5144861928474422	0.6247086247086249	0.514355116176889	0.17391304347826086	0.5957446808510638	0.09011870247164924
12	drug2drug	BLCA_NovaSeq6000	BLCA_NovaSeq6000_Atezo	BLCA_NovaSeq6000_Pembro	NetBio	0.2	0.7419659735349716	0.6117216117216118	0.1918030488286382	0.23076923076923078	0.5652173913043478	0.013360724173441162
13	drug2drug	BLCA_NovaSeq6000	BLCA_NovaSeq6000_Pembro	BLCA_NovaSeq6000_Atezo	NetBio	0.6	0.6179591836734695	0.6752136752136751	0.4495459968499184	0.30769230769230765	0.7428571428571429	0.19959982020829828
14	drug2drug	LUAD_HiSeq2500	LUAD_HiSeq2500_Nivo	LUAD_HiSeq2500_Pembro	NetBio	0.9	0.5775941230486685	0.5173913043478261	0.2856921726926688	0.20000000000000004	0.5151515151515151	-0.14782608695652175
15	drug2drug	LUAD_HiSeq2500	LUAD_HiSeq2500_Pembro	LUAD_HiSeq2500_Nivo	NetBio	0.1	0.5351936693044566	0.5448028673835126	0.37432965474526214	0.16	0.5714285714285714	-0.06913011298202835
16	drug2drug	SKCM_HiSeq2500	SKCM_HiSeq2500_Ipi	SKCM_HiSeq2500_Nivo	NetBio	0.1	0.5246913580246914	0.6421356421356421	0.5971406337602982	0.52	0.5555555555555556	0.1312040762640503
17	drug2drug	SKCM_HiSeq2500	SKCM_HiSeq2500_Ipi	SKCM_HiSeq2500_Pembro	NetBio	0.1	0.5144861928474422	0.5627039627039627	0.439043420090535	0.47619047619047616	0.5319148936170213	0.05747673209348424
18	drug2drug	SKCM_HiSeq2500	SKCM_HiSeq2500_Nivo	SKCM_HiSeq2500_Ipi	NetBio	0.30000000000000004	0.5555555555555556	0.7278106508875739	0.4732233038978898	0.6470588235294118	0.6923076923076923	0.4364357804719848
19	drug2drug	SKCM_HiSeq2500	SKCM_HiSeq2500_Nivo	SKCM_HiSeq2500_Pembro	NetBio	0.30000000000000004	0.5144861928474422	0.5995337995337995	0.5109329781915971	0.4571428571428572	0.5957446808510638	0.14413094897054485
20	drug2drug	SKCM_HiSeq2500	SKCM_HiSeq2500_Pembro	SKCM_HiSeq2500_Ipi	NetBio	0.5	0.5555555555555556	0.6745562130177515	0.5397963357431426	0.5517241379310345	0.6666666666666666	0.29488391230979427
21	drug2drug	SKCM_HiSeq2500	SKCM_HiSeq2500_Pembro	SKCM_HiSeq2500_Nivo	NetBio	0.5	0.5246913580246914	0.6724386724386724	0.5239884523486544	0.5500000000000002	0.6666666666666666	0.28724810441309634
22	sequencer2sequencer	BLCA_Atezo	BLCA_Atezo_HiSeq2500	BLCA_Atezo_HiSeq4000	NetBio	0.1	0.5555555555555555	0.5306122448979592	0.4416900559757702	0.0	0.6666666666666666	0.0
23	sequencer2sequencer	BLCA_Atezo	BLCA_Atezo_HiSeq2500	BLCA_Atezo_NovaSeq6000	NetBio	0.1	0.6179591836734695	0.5128205128205128	0.2888129401525277	0.0	0.7428571428571429	0.0
24	sequencer2sequencer	BLCA_Atezo	BLCA_Atezo_HiSeq4000	BLCA_Atezo_HiSeq2500	NetBio	0.30000000000000004	0.6477636142516103	0.5349744245524297	0.2703680388600017	0.0	0.7718120805369127	0.0
25	sequencer2sequencer	BLCA_Atezo	BLCA_Atezo_HiSeq4000	BLCA_Atezo_NovaSeq6000	NetBio	0.30000000000000004	0.6179591836734695	0.7948717948717948	0.4863023412584816	0.0	0.7142857142857143	-0.10090091909944687
26	sequencer2sequencer	BLCA_Atezo	BLCA_Atezo_NovaSeq6000	BLCA_Atezo_HiSeq2500	NetBio	0.2	0.6477636142516103	0.6092710997442454	0.3192613540772536	0.028571428571428574	0.7718120805369127	0.05323972295019357
27	sequencer2sequencer	BLCA_Atezo	BLCA_Atezo_NovaSeq6000	BLCA_Atezo_HiSeq4000	NetBio	0.2	0.5555555555555555	0.653061224489796	0.6006770015698587	0.25	0.7142857142857143	0.31622776601683794
28	sequencer2sequencer	SKCM_Nivo	SKCM_Nivo_HiSeq2000/2500	SKCM_Nivo_HiSeq2500	NetBio	0.1	0.5246913580246914	0.5425685425685425	0.41120335841975303	0.56	0.3888888888888889	0.0
29	sequencer2sequencer	SKCM_Nivo	SKCM_Nivo_HiSeq2500	SKCM_Nivo_HiSeq2000/2500	NetBio	0.30000000000000004	0.6847366397539408	0.6048780487804878	0.24329889061447818	0.3389830508474576	0.23529411764705882	0.09977575653851117
30	sequencer2sequencer	SKCM_Pembro	SKCM_Pembro_HiSeq2000	SKCM_Pembro_HiSeq2500	NetBio	0.30000000000000004	0.5144861928474422	0.35804195804195804	0.3228660114084658	0.21875	0.46808510638297873	-0.16479766891558514
31	sequencer2sequencer	SKCM_Pembro	SKCM_Pembro_HiSeq2500	SKCM_Pembro_HiSeq2000	NetBio	0.5	0.5029585798816568	0.4583333333333333	0.4698710350718408	0.0	0.34615384615384615	-0.39009474880274697
