	domain	group	train_cohort	test_cohort	mode	best_C	test_cohort_rgc	ROC	PRC	F1	ACC	MCC
13	drug2drug	(BLCA,NovaSeq6000)	(BLCA,NovaSeq6000)Pembro	(BLCA,NovaSeq6000)Atezo	IFNG	0.1	0.6179591836734695	0.20512820512820512	0.16801250167711268	0.15384615384615383	0.37142857142857144	-0.31017689945385524
14	drug2drug	(LUAD,HiSeq2500)	(LUAD,HiSeq2500)Nivo	(LUAD,HiSeq2500)Pembro	IFNG	0.1	0.5775941230486685	0.8043478260869565	0.5552847397700339	0.6428571428571429	0.696969696969697	0.46950482703449986
15	drug2drug	(LUAD,HiSeq2500)	(LUAD,HiSeq2500)Pembro	(LUAD,HiSeq2500)Nivo	IFNG	0.1	0.5351936693044566	0.5519713261648745	0.42565567314329883	0.4736842105263158	0.5918367346938775	0.14238161759092596
16	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Ipi	(SKCM,HiSeq2500)Nivo	IFNG	0.1	0.5246913580246914	0.5901875901875901	0.5272999589178253	0.4242424242424242	0.6481481481481481	0.21320071635561044
17	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Ipi	(SKCM,HiSeq2500)Pembro	IFNG	0.1	0.5144861928474422	0.6522144522144522	0.6403203213474041	0.48648648648648646	0.5957446808510638	0.15537247232876972
18	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Nivo	(SKCM,HiSeq2500)Ipi	IFNG	0.1	0.5555555555555556	0.6863905325443788	0.46046939013329824	0.5454545454545454	0.48717948717948717	0.22450662753346862
19	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Nivo	(SKCM,HiSeq2500)Pembro	IFNG	0.1	0.5144861928474422	0.6522144522144522	0.6403203213474041	0.577319587628866	0.5638297872340425	0.17483276604726433
20	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Pembro	(SKCM,HiSeq2500)Ipi	IFNG	0.1	0.5555555555555556	0.6863905325443788	0.46046939013329824	0.6111111111111112	0.6410256410256411	0.36860489038724287
21	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Pembro	(SKCM,HiSeq2500)Nivo	IFNG	0.1	0.5246913580246914	0.5901875901875901	0.5272999589178253	0.5454545454545454	0.6296296296296297	0.23473214207120932
22	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)HiSeq2500	(BLCA,Atezo)HiSeq4000	IFNG	0.1	0.5555555555555555	0.673469387755102	0.4328064559156996	0.36363636363636365	0.6666666666666666	0.17149858514250885
23	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)HiSeq2500	(BLCA,Atezo)NovaSeq6000	IFNG	0.1	0.6179591836734695	0.7948717948717948	0.7374089685493195	0.5217391304347826	0.6857142857142857	0.3202563076101743
24	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)HiSeq4000	(BLCA,Atezo)HiSeq2500	IFNG	0.1	0.6477636142516103	0.5484654731457801	0.2584739868491845	0.358974358974359	0.3288590604026846	0.00668745797086283
25	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)HiSeq4000	(BLCA,Atezo)NovaSeq6000	IFNG	0.1	0.6179591836734695	0.7948717948717948	0.7374089685493195	0.43243243243243246	0.4	0.1307440900921227
26	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)NovaSeq6000	(BLCA,Atezo)HiSeq2500	IFNG	0.1	0.6477636142516103	0.5484654731457801	0.2584739868491845	0.34871794871794876	0.5738255033557047	0.08117331896411813
27	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)NovaSeq6000	(BLCA,Atezo)HiSeq4000	IFNG	0.1	0.5555555555555555	0.673469387755102	0.4328064559156996	0.36363636363636365	0.6666666666666666	0.17149858514250885
28	sequencer2sequencer	(SKCM,Nivo)	(SKCM,Nivo)HiSeq2000/2500	(SKCM,Nivo)HiSeq2500	IFNG	0.1	0.5246913580246914	0.5901875901875901	0.5272999589178253	0.16	0.6111111111111112	0.06446583712203043
29	sequencer2sequencer	(SKCM,Nivo)	(SKCM,Nivo)HiSeq2500	(SKCM,Nivo)HiSeq2000/2500	IFNG	0.1	0.6847366397539408	0.6463414634146342	0.4812181906063393	0.3448275862068966	0.2549019607843137	0.1234661995811987
30	sequencer2sequencer	(SKCM,Pembro)	(SKCM,Pembro)HiSeq2000	(SKCM,Pembro)HiSeq2500	IFNG	0.1	0.5144861928474422	0.3477855477855478	0.33266340954718826	0.4918032786885246	0.3404255319148936	-0.297979932848189
31	sequencer2sequencer	(SKCM,Pembro)	(SKCM,Pembro)HiSeq2500	(SKCM,Pembro)HiSeq2000	IFNG	0.1	0.5029585798816568	0.4464285714285714	0.5007141597324255	0.6666666666666665	0.5384615384615384	0.03289758474798845
