	domain	group	train_cohort	test_cohort	mode	best_C	test_cohort_rgc	ROC	PRC	F1	ACC	MCC
10	cancer2cancer	Pembro_HiSeq2500	Pembro_HiSeq2500_STAD	Pembro_HiSeq2500_LUAD	IMPRES	0.1	0.5775941230486685	0.26956521739130435	0.18773674242424243	0.0	0.5151515151515151	-0.3108349360801046
11	cancer2cancer	Pembro_HiSeq2500	Pembro_HiSeq2500_STAD	Pembro_HiSeq2500_SKCM	IMPRES	0.1	0.5144861928474422	0.40606060606060607	0.3692295130682597	0.2857142857142857	0.46808510638297873	-0.13142788228161548
12	drug2drug	BLCA_NovaSeq6000	BLCA_NovaSeq6000_Atezo	BLCA_NovaSeq6000_Pembro	IMPRES	0.1	0.7419659735349716	0.5842490842490843	0.30663265306122445	0.2857142857142857	0.45652173913043476	0.09166052181170536
13	drug2drug	BLCA_NovaSeq6000	BLCA_NovaSeq6000_Pembro	BLCA_NovaSeq6000_Atezo	IMPRES	0.1	0.6179591836734695	0.6047008547008547	0.467159277504105	0.4210526315789474	0.6857142857142857	0.20672455764868075
14	drug2drug	LUAD_HiSeq2500	LUAD_HiSeq2500_Nivo	LUAD_HiSeq2500_Pembro	IMPRES	0.1	0.5775941230486685	0.26956521739130435	0.18773674242424243	0.0	0.42424242424242425	-0.4037864265436241
15	drug2drug	LUAD_HiSeq2500	LUAD_HiSeq2500_Pembro	LUAD_HiSeq2500_Nivo	IMPRES	0.1	0.5351936693044566	0.46236559139784944	0.39765260970618116	0.3	0.42857142857142855	-0.17716986318620467
16	drug2drug	SKCM_HiSeq2500	SKCM_HiSeq2500_Ipi	SKCM_HiSeq2500_Nivo	IMPRES	0.1	0.5246913580246914	0.6168831168831168	0.5054474195487104	0.5531914893617021	0.6111111111111112	0.21963031851023068
17	drug2drug	SKCM_HiSeq2500	SKCM_HiSeq2500_Ipi	SKCM_HiSeq2500_Pembro	IMPRES	0.1	0.5144861928474422	0.5939393939393939	0.5466960845289011	0.5686274509803921	0.5319148936170213	0.13142788228161548
18	drug2drug	SKCM_HiSeq2500	SKCM_HiSeq2500_Nivo	SKCM_HiSeq2500_Ipi	IMPRES	0.1	0.5555555555555556	0.7085798816568046	0.5805166098269546	0.5806451612903226	0.6666666666666666	0.3273268353539886
19	drug2drug	SKCM_HiSeq2500	SKCM_HiSeq2500_Nivo	SKCM_HiSeq2500_Pembro	IMPRES	0.1	0.5144861928474422	0.5939393939393939	0.5466960845289011	0.5686274509803921	0.5319148936170213	0.13142788228161548
20	drug2drug	SKCM_HiSeq2500	SKCM_HiSeq2500_Pembro	SKCM_HiSeq2500_Ipi	IMPRES	0.1	0.5555555555555556	0.7085798816568046	0.5805166098269546	0.42105263157894735	0.717948717948718	0.30151134457776363
21	drug2drug	SKCM_HiSeq2500	SKCM_HiSeq2500_Pembro	SKCM_HiSeq2500_Nivo	IMPRES	0.1	0.5246913580246914	0.6168831168831168	0.5054474195487104	0.47058823529411764	0.6666666666666666	0.261617567014489
22	sequencer2sequencer	BLCA_Atezo	BLCA_Atezo_HiSeq2500	BLCA_Atezo_HiSeq4000	IMPRES	0.1	0.5555555555555555	0.5510204081632653	0.4465347677532552	0.0	0.6666666666666666	0.0
23	sequencer2sequencer	BLCA_Atezo	BLCA_Atezo_HiSeq2500	BLCA_Atezo_NovaSeq6000	IMPRES	0.1	0.6179591836734695	0.6047008547008547	0.467159277504105	0.3333333333333333	0.7714285714285715	0.2868962755674478
24	sequencer2sequencer	BLCA_Atezo	BLCA_Atezo_HiSeq4000	BLCA_Atezo_HiSeq2500	IMPRES	0.1	0.6477636142516103	0.519693094629156	0.24554670349129765	0.3663663663663664	0.29194630872483224	0.01351010753004396
25	sequencer2sequencer	BLCA_Atezo	BLCA_Atezo_HiSeq4000	BLCA_Atezo_NovaSeq6000	IMPRES	0.1	0.6179591836734695	0.6047008547008547	0.467159277504105	0.3870967741935484	0.45714285714285713	0.04638636070427132
26	sequencer2sequencer	BLCA_Atezo	BLCA_Atezo_NovaSeq6000	BLCA_Atezo_HiSeq2500	IMPRES	0.1	0.6477636142516103	0.519693094629156	0.24554670349129765	0.3663663663663664	0.29194630872483224	0.01351010753004396
27	sequencer2sequencer	BLCA_Atezo	BLCA_Atezo_NovaSeq6000	BLCA_Atezo_HiSeq4000	IMPRES	0.1	0.5555555555555555	0.5510204081632653	0.4465347677532552	0.2857142857142857	0.5238095238095238	-0.07142857142857142
28	sequencer2sequencer	SKCM_Nivo	SKCM_Nivo_HiSeq2000/2500	SKCM_Nivo_HiSeq2500	IMPRES	0.1	0.5246913580246914	0.6168831168831168	0.5054474195487104	0.5423728813559322	0.5	0.10167765666389865
29	sequencer2sequencer	SKCM_Nivo	SKCM_Nivo_HiSeq2500	SKCM_Nivo_HiSeq2000/2500	IMPRES	0.1	0.6847366397539408	0.625609756097561	0.30847222222222226	0.11111111111111112	0.6862745098039216	-0.0772194756468332
30	sequencer2sequencer	SKCM_Pembro	SKCM_Pembro_HiSeq2000	SKCM_Pembro_HiSeq2500	IMPRES	0.1	0.5144861928474422	0.5939393939393939	0.5466960845289011	0.5891472868217055	0.43617021276595747	0.07055483667322161
31	sequencer2sequencer	SKCM_Pembro	SKCM_Pembro_HiSeq2500	SKCM_Pembro_HiSeq2000	IMPRES	0.1	0.5029585798816568	0.6369047619047619	0.5166427775123428	0.0	0.46153846153846156	0.0
