	domain	group	train_cohort	test_cohort	mode	best_C	test_cohort_rgc	ROC	PRC	F1	ACC	MCC
10	cancer2cancer	Pembro_HiSeq2500	Pembro_HiSeq2500_STAD	Pembro_HiSeq2500_LUAD	Texh	0.1	0.5775941230486685	0.6086956521739131	0.34408067642494355	0.4347826086956522	0.6060606060606061	0.14312564351916787
11	cancer2cancer	Pembro_HiSeq2500	Pembro_HiSeq2500_STAD	Pembro_HiSeq2500_SKCM	Texh	0.1	0.5144861928474422	0.5557109557109557	0.5508991143570582	0.49438202247191015	0.5212765957446809	0.0543196569617603
12	drug2drug	BLCA_NovaSeq6000	BLCA_NovaSeq6000_Atezo	BLCA_NovaSeq6000_Pembro	Texh	0.1	0.7419659735349716	0.4688644688644688	0.16209469698259274	0.19354838709677416	0.45652173913043476	-0.07901744265512675
13	drug2drug	BLCA_NovaSeq6000	BLCA_NovaSeq6000_Pembro	BLCA_NovaSeq6000_Atezo	Texh	0.1	0.6179591836734695	0.4358974358974359	0.21067499229865932	0.32	0.5142857142857142	-0.014997375688861584
14	drug2drug	LUAD_HiSeq2500	LUAD_HiSeq2500_Nivo	LUAD_HiSeq2500_Pembro	Texh	0.1	0.5775941230486685	0.3913043478260869	0.2429100403927037	0.2857142857142857	0.3939393939393939	-0.19261736493723072
15	drug2drug	LUAD_HiSeq2500	LUAD_HiSeq2500_Pembro	LUAD_HiSeq2500_Nivo	Texh	0.1	0.5351936693044566	0.45340501792114696	0.3199742781429762	0.358974358974359	0.4897959183673469	-0.06110296459223054
16	drug2drug	SKCM_HiSeq2500	SKCM_HiSeq2500_Ipi	SKCM_HiSeq2500_Nivo	Texh	0.1	0.5246913580246914	0.6320346320346321	0.5540684911230362	0.5217391304347826	0.5925925925925926	0.1735279718330988
17	drug2drug	SKCM_HiSeq2500	SKCM_HiSeq2500_Ipi	SKCM_HiSeq2500_Pembro	Texh	0.1	0.5144861928474422	0.5557109557109557	0.5508991143570582	0.49438202247191015	0.5212765957446809	0.0543196569617603
18	drug2drug	SKCM_HiSeq2500	SKCM_HiSeq2500_Nivo	SKCM_HiSeq2500_Ipi	Texh	0.1	0.5555555555555556	0.6005917159763314	0.3809956593714955	0.4375	0.5384615384615384	0.07254762501100116
19	drug2drug	SKCM_HiSeq2500	SKCM_HiSeq2500_Nivo	SKCM_HiSeq2500_Pembro	Texh	0.1	0.5144861928474422	0.5557109557109557	0.5508991143570582	0.49438202247191015	0.5212765957446809	0.0543196569617603
20	drug2drug	SKCM_HiSeq2500	SKCM_HiSeq2500_Pembro	SKCM_HiSeq2500_Ipi	Texh	0.1	0.5555555555555556	0.6005917159763314	0.3809956593714955	0.4375	0.5384615384615384	0.07254762501100116
21	drug2drug	SKCM_HiSeq2500	SKCM_HiSeq2500_Pembro	SKCM_HiSeq2500_Nivo	Texh	0.1	0.5246913580246914	0.6320346320346321	0.5540684911230362	0.5106382978723405	0.5740740740740741	0.14360443902592004
22	sequencer2sequencer	BLCA_Atezo	BLCA_Atezo_HiSeq2500	BLCA_Atezo_HiSeq4000	Texh	0.1	0.5555555555555555	0.4591836734693877	0.2813320666261843	0.26666666666666666	0.47619047619047616	-0.1386750490563073
23	sequencer2sequencer	BLCA_Atezo	BLCA_Atezo_HiSeq2500	BLCA_Atezo_NovaSeq6000	Texh	0.1	0.6179591836734695	0.4358974358974359	0.21067499229865932	0.32	0.5142857142857142	-0.014997375688861584
24	sequencer2sequencer	BLCA_Atezo	BLCA_Atezo_HiSeq4000	BLCA_Atezo_HiSeq2500	Texh	0.1	0.6477636142516103	0.4175191815856778	0.19585189652914037	0.25242718446601947	0.48322147651006714	-0.08803703153857821
25	sequencer2sequencer	BLCA_Atezo	BLCA_Atezo_HiSeq4000	BLCA_Atezo_NovaSeq6000	Texh	0.1	0.6179591836734695	0.5641025641025641	0.26726567551571073	0.3703703703703704	0.5142857142857142	0.04858192401084479
26	sequencer2sequencer	BLCA_Atezo	BLCA_Atezo_NovaSeq6000	BLCA_Atezo_HiSeq2500	Texh	0.1	0.6477636142516103	0.4175191815856778	0.19585189652914037	0.24644549763033174	0.4664429530201342	-0.1061291529667952
27	sequencer2sequencer	BLCA_Atezo	BLCA_Atezo_NovaSeq6000	BLCA_Atezo_HiSeq4000	Texh	0.1	0.5555555555555555	0.5408163265306123	0.3169956094325842	0.5	0.5238095238095238	0.1386750490563073
28	sequencer2sequencer	SKCM_Nivo	SKCM_Nivo_HiSeq2000/2500	SKCM_Nivo_HiSeq2500	Texh	0.1	0.5246913580246914	0.6320346320346321	0.5540684911230362	0.5106382978723405	0.5740740740740741	0.14360443902592004
29	sequencer2sequencer	SKCM_Nivo	SKCM_Nivo_HiSeq2500	SKCM_Nivo_HiSeq2000/2500	Texh	0.1	0.6847366397539408	0.4951219512195122	0.17717673318251165	0.2222222222222222	0.45098039215686275	-0.10847743819164835
30	sequencer2sequencer	SKCM_Pembro	SKCM_Pembro_HiSeq2000	SKCM_Pembro_HiSeq2500	Texh	0.1	0.5144861928474422	0.44428904428904425	0.38770808391654554	0.41463414634146334	0.48936170212765956	-0.03642454430708253
31	sequencer2sequencer	SKCM_Pembro	SKCM_Pembro_HiSeq2500	SKCM_Pembro_HiSeq2000	Texh	0.1	0.5029585798816568	0.43452380952380953	0.6168089927745379	0.42857142857142855	0.38461538461538464	-0.23809523809523808
