	domain	group	train_cohort	test_cohort	mode	best_C	test_cohort_rgc	ROC	PRC	F1	ACC	MCC
10	cancer2cancer	(Pembro,HiSeq2500)	(Pembro,HiSeq2500)STAD	(Pembro,HiSeq2500)LUAD	GeneBio	0.1	0.5775941230486685	0.7652173913043478	0.5015266404132503	0.5454545454545454	0.696969696969697	0.3239891110814974
11	cancer2cancer	(Pembro,HiSeq2500)	(Pembro,HiSeq2500)STAD	(Pembro,HiSeq2500)SKCM	GeneBio	0.1	0.5144861928474422	0.6787878787878787	0.6368180135701836	0.42857142857142866	0.6595744680851063	0.2775041494183138
12	drug2drug	(BLCA,NovaSeq6000)	(BLCA,NovaSeq6000)Atezo	(BLCA,NovaSeq6000)Pembro	GeneBio	0.1	0.7419659735349716	0.42124542124542125	0.12212934682191262	0.17647058823529413	0.391304347826087	-0.13627938656909985
13	drug2drug	(BLCA,NovaSeq6000)	(BLCA,NovaSeq6000)Pembro	(BLCA,NovaSeq6000)Atezo	GeneBio	0.1	0.6179591836734695	0.23504273504273504	0.18173720446335445	0.2285714285714286	0.22857142857142856	-0.4017094017094017
14	drug2drug	(LUAD,HiSeq2500)	(LUAD,HiSeq2500)Nivo	(LUAD,HiSeq2500)Pembro	GeneBio	0.7000000000000001	0.5775941230486685	0.7217391304347827	0.4949895603765572	0.5806451612903225	0.6060606060606061	0.36137247005243944
15	drug2drug	(LUAD,HiSeq2500)	(LUAD,HiSeq2500)Pembro	(LUAD,HiSeq2500)Nivo	GeneBio	0.1	0.5351936693044566	0.568100358422939	0.43070219981271574	0.3636363636363636	0.5714285714285714	0.04498928117474051
16	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Ipi	(SKCM,HiSeq2500)Nivo	GeneBio	0.1	0.5246913580246914	0.5497835497835497	0.5093756653546413	0.41176470588235287	0.6296296296296297	0.1727663178397569
17	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Ipi	(SKCM,HiSeq2500)Pembro	GeneBio	0.1	0.5144861928474422	0.6792540792540793	0.6380689771425953	0.5352112676056338	0.648936170212766	0.2607941188927701
18	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Nivo	(SKCM,HiSeq2500)Ipi	GeneBio	0.30000000000000004	0.5555555555555556	0.5976331360946745	0.41454467126332584	0.4375	0.5384615384615384	0.07254762501100116
19	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Nivo	(SKCM,HiSeq2500)Pembro	GeneBio	0.30000000000000004	0.5144861928474422	0.6685314685314685	0.6214448507309687	0.5205479452054794	0.6276595744680851	0.2199019597145138
20	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Pembro	(SKCM,HiSeq2500)Ipi	GeneBio	0.1	0.5555555555555556	0.6242603550295858	0.42126282210692545	0.4666666666666667	0.5897435897435898	0.14625448482542613
21	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Pembro	(SKCM,HiSeq2500)Nivo	GeneBio	0.1	0.5246913580246914	0.5454545454545454	0.5122299304537382	0.4878048780487805	0.6111111111111112	0.17480754450681224
22	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)HiSeq2500	(BLCA,Atezo)HiSeq4000	GeneBio	0.1	0.5555555555555555	0.5510204081632653	0.34449562551066315	0.42857142857142855	0.6190476190476191	0.14285714285714285
23	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)HiSeq2500	(BLCA,Atezo)NovaSeq6000	GeneBio	0.1	0.6179591836734695	0.7478632478632478	0.6519305885141349	0.631578947368421	0.8	0.4961389383568338
24	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)HiSeq4000	(BLCA,Atezo)HiSeq2500	GeneBio	0.1	0.6477636142516103	0.5722506393861893	0.2574633084431885	0.051948051948051945	0.7550335570469798	-0.0025086000823811815
25	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)HiSeq4000	(BLCA,Atezo)NovaSeq6000	GeneBio	0.1	0.6179591836734695	0.7649572649572649	0.601712544415364	0.42857142857142855	0.7714285714285715	0.32025630761017426
26	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)NovaSeq6000	(BLCA,Atezo)HiSeq2500	GeneBio	0.1	0.6477636142516103	0.587851662404092	0.2733996568555629	0.3684210526315789	0.5973154362416108	0.11645008006850083
27	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)NovaSeq6000	(BLCA,Atezo)HiSeq4000	GeneBio	0.1	0.5555555555555555	0.5306122448979592	0.3381613610356423	0.5	0.6190476190476191	0.2041241452319315
28	sequencer2sequencer	(SKCM,Nivo)	(SKCM,Nivo)HiSeq2000/2500	(SKCM,Nivo)HiSeq2500	GeneBio	0.1	0.5246913580246914	0.5468975468975469	0.5126941250995704	0.35714285714285715	0.6666666666666666	0.2575968483210749
29	sequencer2sequencer	(SKCM,Nivo)	(SKCM,Nivo)HiSeq2500	(SKCM,Nivo)HiSeq2000/2500	GeneBio	0.30000000000000004	0.6847366397539408	0.6268292682926829	0.47028307936173874	0.3137254901960785	0.3137254901960784	-0.004878048780487805
30	sequencer2sequencer	(SKCM,Pembro)	(SKCM,Pembro)HiSeq2000	(SKCM,Pembro)HiSeq2500	GeneBio	0.8	0.5144861928474422	0.324941724941725	0.3186653622938492	0.528	0.3723404255319149	-0.20744008102927872
31	sequencer2sequencer	(SKCM,Pembro)	(SKCM,Pembro)HiSeq2500	(SKCM,Pembro)HiSeq2000	GeneBio	0.1	0.5029585798816568	0.47023809523809523	0.4877863760560792	0.6470588235294117	0.5384615384615384	0.042257712736425826
