	domain	group	train_cohort	test_cohort	mode	best_C	test_cohort_rgc	ROC	PRC	F1	ACC	MCC
10	cancer2cancer	(Pembro,HiSeq2500)	(Pembro,HiSeq2500)STAD	(Pembro,HiSeq2500)LUAD	CIS	0.1	0.5775941230486685	0.8	0.5100206492853552	0.608695652173913	0.7272727272727273	0.413019714155313
11	cancer2cancer	(Pembro,HiSeq2500)	(Pembro,HiSeq2500)STAD	(Pembro,HiSeq2500)SKCM	CIS	0.1	0.5144861928474422	0.6717948717948719	0.6262048595986223	0.5301204819277109	0.5851063829787234	0.16203829873338665
12	drug2drug	(BLCA,NovaSeq6000)	(BLCA,NovaSeq6000)Atezo	(BLCA,NovaSeq6000)Pembro	CIS	0.1	0.7419659735349716	0.3663003663003663	0.11186407843871438	0.08	0.5	-0.21567181602754204
13	drug2drug	(BLCA,NovaSeq6000)	(BLCA,NovaSeq6000)Pembro	(BLCA,NovaSeq6000)Atezo	CIS	0.1	0.6179591836734695	0.2393162393162393	0.17382856659216245	0.15384615384615383	0.37142857142857144	-0.31017689945385524
14	drug2drug	(LUAD,HiSeq2500)	(LUAD,HiSeq2500)Nivo	(LUAD,HiSeq2500)Pembro	CIS	0.1	0.5775941230486685	0.8	0.5100206492853552	0.6666666666666666	0.7575757575757576	0.5013222138296994
15	drug2drug	(LUAD,HiSeq2500)	(LUAD,HiSeq2500)Pembro	(LUAD,HiSeq2500)Nivo	CIS	0.1	0.5351936693044566	0.5788530465949822	0.4901664958208276	0.43243243243243246	0.5714285714285714	0.08865749924595245
16	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Ipi	(SKCM,HiSeq2500)Nivo	CIS	0.1	0.5246913580246914	0.5728715728715728	0.5087318572546115	0.5217391304347826	0.5925925925925926	0.1735279718330988
17	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Ipi	(SKCM,HiSeq2500)Pembro	CIS	0.1	0.5144861928474422	0.6717948717948719	0.6262048595986223	0.5301204819277109	0.5851063829787234	0.16203829873338665
18	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Nivo	(SKCM,HiSeq2500)Ipi	CIS	0.1	0.5555555555555556	0.6745562130177516	0.43442585232450714	0.5517241379310345	0.6666666666666666	0.29488391230979427
19	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Nivo	(SKCM,HiSeq2500)Pembro	CIS	0.1	0.5144861928474422	0.6717948717948719	0.6262048595986223	0.5238095238095238	0.574468085106383	0.14392173716208453
20	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Pembro	(SKCM,HiSeq2500)Ipi	CIS	0.1	0.5555555555555556	0.6745562130177516	0.43442585232450714	0.5517241379310345	0.6666666666666666	0.29488391230979427
21	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Pembro	(SKCM,HiSeq2500)Nivo	CIS	0.1	0.5246913580246914	0.5728715728715728	0.5087318572546115	0.5217391304347826	0.5925925925925926	0.1735279718330988
22	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)HiSeq2500	(BLCA,Atezo)HiSeq4000	CIS	0.1	0.5555555555555555	0.7142857142857142	0.7083840553765366	0.5263157894736842	0.5714285714285714	0.2041241452319315
23	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)HiSeq2500	(BLCA,Atezo)NovaSeq6000	CIS	0.1	0.6179591836734695	0.7606837606837606	0.696542979966893	0.56	0.6857142857142857	0.378683736143755
24	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)HiSeq4000	(BLCA,Atezo)HiSeq2500	CIS	0.1	0.6477636142516103	0.5375319693094629	0.24853142263935182	0.3434343434343435	0.5637583892617449	0.06990654239435222
25	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)HiSeq4000	(BLCA,Atezo)NovaSeq6000	CIS	0.1	0.6179591836734695	0.7606837606837606	0.696542979966893	0.5217391304347826	0.6857142857142857	0.3202563076101743
26	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)NovaSeq6000	(BLCA,Atezo)HiSeq2500	CIS	0.1	0.6477636142516103	0.5375319693094629	0.24853142263935182	0.34594594594594597	0.5939597315436241	0.08681734378709714
27	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)NovaSeq6000	(BLCA,Atezo)HiSeq4000	CIS	0.1	0.5555555555555555	0.7142857142857142	0.7083840553765366	0.5	0.6190476190476191	0.2041241452319315
28	sequencer2sequencer	(SKCM,Nivo)	(SKCM,Nivo)HiSeq2000/2500	(SKCM,Nivo)HiSeq2500	CIS	0.1	0.5246913580246914	0.5728715728715728	0.5087318572546115	0.5217391304347826	0.5925925925925926	0.1735279718330988
29	sequencer2sequencer	(SKCM,Nivo)	(SKCM,Nivo)HiSeq2500	(SKCM,Nivo)HiSeq2000/2500	CIS	0.1	0.6847366397539408	0.6682926829268292	0.5418373286826269	0.35294117647058826	0.5686274509803921	0.12804555422442265
30	sequencer2sequencer	(SKCM,Pembro)	(SKCM,Pembro)HiSeq2000	(SKCM,Pembro)HiSeq2500	CIS	0.1	0.5144861928474422	0.3282051282051282	0.31315143342456964	0.3863636363636364	0.425531914893617	-0.14392173716208453
31	sequencer2sequencer	(SKCM,Pembro)	(SKCM,Pembro)HiSeq2500	(SKCM,Pembro)HiSeq2000	CIS	0.1	0.5029585798816568	0.4464285714285714	0.4875385182637168	0.4615384615384615	0.46153846153846156	-0.07142857142857142
