	domain	group	train_cohort	test_cohort	mode	best_C	test_cohort_rgc	ROC	PRC	F1	ACC	MCC
10	cancer2cancer	(Pembro,HiSeq2500)	(Pembro,HiSeq2500)STAD	(Pembro,HiSeq2500)LUAD	CTL	0.1	0.5775941230486685	0.7869565217391304	0.5139628671981613	0.608695652173913	0.7272727272727273	0.413019714155313
11	cancer2cancer	(Pembro,HiSeq2500)	(Pembro,HiSeq2500)STAD	(Pembro,HiSeq2500)SKCM	CTL	0.1	0.5144861928474422	0.6829836829836831	0.6435041037320403	0.5316455696202531	0.6063829787234043	0.19233566230163088
12	drug2drug	(BLCA,NovaSeq6000)	(BLCA,NovaSeq6000)Atezo	(BLCA,NovaSeq6000)Pembro	CTL	0.1	0.7419659735349716	0.4358974358974359	0.12639976381708162	0.2222222222222222	0.5434782608695652	-0.0053081966103258015
13	drug2drug	(BLCA,NovaSeq6000)	(BLCA,NovaSeq6000)Pembro	(BLCA,NovaSeq6000)Atezo	CTL	0.1	0.6179591836734695	0.2094017094017094	0.17722089402911234	0.13333333333333333	0.2571428571428571	-0.45369643578108027
14	drug2drug	(LUAD,HiSeq2500)	(LUAD,HiSeq2500)Nivo	(LUAD,HiSeq2500)Pembro	CTL	0.1	0.5775941230486685	0.7869565217391304	0.5139628671981613	0.64	0.7272727272727273	0.45746624172592293
15	drug2drug	(LUAD,HiSeq2500)	(LUAD,HiSeq2500)Pembro	(LUAD,HiSeq2500)Nivo	CTL	0.1	0.5351936693044566	0.5698924731182796	0.45869545070110695	0.45	0.5510204081632653	0.0781631749350903
16	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Ipi	(SKCM,HiSeq2500)Nivo	CTL	0.1	0.5246913580246914	0.5858585858585857	0.5226384849544146	0.46511627906976744	0.5740740740740741	0.11167132157090805
17	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Ipi	(SKCM,HiSeq2500)Pembro	CTL	0.1	0.5144861928474422	0.6829836829836831	0.6435041037320403	0.5679012345679013	0.6276595744680851	0.24209806689870406
18	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Nivo	(SKCM,HiSeq2500)Ipi	CTL	0.1	0.5555555555555556	0.6715976331360947	0.501631763214827	0.4827586206896552	0.6153846153846154	0.18430244519362143
19	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Nivo	(SKCM,HiSeq2500)Pembro	CTL	0.1	0.5144861928474422	0.6829836829836831	0.6435041037320403	0.5679012345679013	0.6276595744680851	0.24209806689870406
20	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Pembro	(SKCM,HiSeq2500)Ipi	CTL	0.1	0.5555555555555556	0.6715976331360947	0.501631763214827	0.4827586206896552	0.6153846153846154	0.18430244519362143
21	drug2drug	(SKCM,HiSeq2500)	(SKCM,HiSeq2500)Pembro	(SKCM,HiSeq2500)Nivo	CTL	0.1	0.5246913580246914	0.5858585858585857	0.5226384849544146	0.5333333333333333	0.6111111111111112	0.20385887657505022
22	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)HiSeq2500	(BLCA,Atezo)HiSeq4000	CTL	0.1	0.5555555555555555	0.673469387755102	0.44017851405069447	0.588235294117647	0.6666666666666666	0.337099931231621
23	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)HiSeq2500	(BLCA,Atezo)NovaSeq6000	CTL	0.1	0.6179591836734695	0.7905982905982906	0.723665473768673	0.5714285714285715	0.7428571428571429	0.4013633399524028
24	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)HiSeq4000	(BLCA,Atezo)HiSeq2500	CTL	0.1	0.6477636142516103	0.5817774936061382	0.27659686019697366	0.3564356435643564	0.5637583892617449	0.0871663094835987
25	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)HiSeq4000	(BLCA,Atezo)NovaSeq6000	CTL	0.1	0.6179591836734695	0.7905982905982906	0.723665473768673	0.6	0.7714285714285715	0.44659420836637254
26	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)NovaSeq6000	(BLCA,Atezo)HiSeq2500	CTL	0.1	0.6477636142516103	0.5817774936061382	0.27659686019697366	0.3276836158192091	0.6006711409395973	0.06852398100421407
27	sequencer2sequencer	(BLCA,Atezo)	(BLCA,Atezo)NovaSeq6000	(BLCA,Atezo)HiSeq4000	CTL	0.1	0.5555555555555555	0.673469387755102	0.44017851405069447	0.5333333333333333	0.6666666666666666	0.2773500981126146
28	sequencer2sequencer	(SKCM,Nivo)	(SKCM,Nivo)HiSeq2000/2500	(SKCM,Nivo)HiSeq2500	CTL	0.1	0.5246913580246914	0.5858585858585857	0.5226384849544146	0.46511627906976744	0.5740740740740741	0.11167132157090805
29	sequencer2sequencer	(SKCM,Nivo)	(SKCM,Nivo)HiSeq2500	(SKCM,Nivo)HiSeq2000/2500	CTL	0.1	0.6847366397539408	0.6292682926829268	0.4169181179826017	0.30303030303030304	0.5490196078431373	0.04865249835436819
30	sequencer2sequencer	(SKCM,Pembro)	(SKCM,Pembro)HiSeq2000	(SKCM,Pembro)HiSeq2500	CTL	0.1	0.5144861928474422	0.317016317016317	0.31162509954798356	0.3555555555555555	0.3829787234042553	-0.2236190378346206
31	sequencer2sequencer	(SKCM,Pembro)	(SKCM,Pembro)HiSeq2500	(SKCM,Pembro)HiSeq2000	CTL	0.1	0.5029585798816568	0.4226190476190476	0.49340011649152465	0.4	0.4230769230769231	-0.14414999403128945
