,loo_sample,feature,exvar
203,4,Mesothelial,0.015545119099158122
204,4,Monocyte,0.0036124350405321026
205,4,Myeloid,0.018487748545757077
206,4,NKcell,0.0357964414455233
207,4,Naive_Tcell,0.008520822669252248
208,4,Neutrophil,0.010142712413285127
209,4,OS_effect,0.0012486494874283105
210,4,PLFcell,0.0513626981832499
211,4,Pancreatic,0.01542742304312461
212,4,Platelet,0.021490122505070763
213,4,Pneumocyte,0.005345234325938697
214,4,Stem,0.014790386263388466
215,4,Stroma,0.0004270704014582849
216,4,TGFb_pathway,0.024138268840810384
217,4,TLS,0.003957569062622457
218,4,TMB,0.05527800657931348
219,4,Tcell_exclusion,0.0005776262148491362
220,4,Tcell_general,7.681423319638725e-06
221,4,Treg,0.0003494239830752477
222,4,cDC,0.00962003894378649
223,4,pDC,0.0015049491246208468
224,4,Reference,0.010369097043592568
225,5,Adipocyte,0.00022264601735921818
226,5,Apoptosis_pathway,0.007635065310561684
227,5,Bcell,0.006911497979957604
228,5,CD4_Tcell,0.003137675733319467
229,5,CD8_Tcell,0.010532206591308158
230,5,CPI_Response,0.04208301112299195
231,5,CPI_effect,0.03692948508978533
232,5,Cytokine_chemokine,5.1756386615253724e-05
233,5,Cytotoxic_Tcell,0.015319760986280073
234,5,Endothelial,0.015026521359489564
235,5,Epithelial,0.023932765215366913
236,5,Erythrocyte,0.0016622246039695865
237,5,Exhausted_Tcell,0.034782395439967084
238,5,Fibroblast,0.004679292486751363
239,5,Granulocyte,0.0009276660987549423
240,5,Hepatocyte,0.0011029361020393758
241,5,IFNg_pathway,0.022742075573299325
242,5,Immune_checkpoint,0.0037646008806512254
243,5,Immune_score,0.0030080176548327175
244,5,Innate_lymphoid_cell,0.0007439153798425302
245,5,Macrophage,0.03773612602554666
246,5,Mast,0.012879399466233288
247,5,Memory_Tcell,0.0015971106424420567
248,5,Mesothelial,0.015236107897407147
249,5,Monocyte,0.004521200056625929
250,5,Myeloid,0.01868646466806656
251,5,NKcell,0.03749475390186996
252,5,Naive_Tcell,0.008296044931702329
253,5,Neutrophil,0.011736777860720471
254,5,OS_effect,0.0014498418507197242
255,5,PLFcell,0.051753691329286755
256,5,Pancreatic,0.01742020573920766
257,5,Platelet,0.02220263928966082
258,5,Pneumocyte,0.003882723841604596
259,5,Stem,0.013885732976619769
260,5,Stroma,4.986586371480417e-05
261,5,TGFb_pathway,0.025006498791795173
262,5,TLS,0.004757525405772789
263,5,TMB,0.058450881692470036
264,5,Tcell_exclusion,0.001323983456945954
265,5,Tcell_general,8.331400692163093e-05
266,5,Treg,0.0001826455128729476
267,5,cDC,0.008516451302683303
268,5,pDC,0.0014330352044535921
269,5,Reference,0.010372265995422625
270,6,Adipocyte,0.00016731687102566895
271,6,Apoptosis_pathway,0.0074508306854456086
272,6,Bcell,0.006410565306692484
273,6,CD4_Tcell,0.0029125295759531156
274,6,CD8_Tcell,0.009916153629067948
275,6,CPI_Response,0.04328281341635842
276,6,CPI_effect,0.0368033829488692
277,6,Cytokine_chemokine,0.00010255479795417966
278,6,Cytotoxic_Tcell,0.013484950880918833
279,6,Endothelial,0.012769271920915481
280,6,Epithelial,0.01972317730539208
281,6,Erythrocyte,0.0017386216566509516
282,6,Exhausted_Tcell,0.034067614592574236
283,6,Fibroblast,0.0029040007410225943
284,6,Granulocyte,0.0009471672385017449
285,6,Hepatocyte,0.0011195138001545146
286,6,IFNg_pathway,0.022046697982234242
287,6,Immune_checkpoint,0.0035176319236114306
288,6,Immune_score,0.003283662767024187
289,6,Innate_lymphoid_cell,0.00029118018227369813
290,6,Macrophage,0.031999409411767155
291,6,Mast,0.012614605786418265
292,6,Memory_Tcell,0.0013191334056108506
293,6,Mesothelial,0.015557468597508617
294,6,Monocyte,0.0053338435449558075
295,6,Myeloid,0.017944242557228818
296,6,NKcell,0.0363705553418594
297,6,Naive_Tcell,0.006985025033460879
298,6,Neutrophil,0.012755003611569449
299,6,OS_effect,0.0013341918797882268
300,6,PLFcell,0.055256729286290995
301,6,Pancreatic,0.017863686290957137
302,6,Platelet,0.01681198157820829
303,6,Pneumocyte,0.0041459104607048936
304,6,Stem,0.014295595231079816
305,6,Stroma,0.00039441463428491197
306,6,TGFb_pathway,0.024855906280803364
307,6,TLS,0.00445783014548351
308,6,TMB,0.05821905086631263
309,6,Tcell_exclusion,0.0010637691500852142
310,6,Tcell_general,8.994285532792912e-05
311,6,Treg,1.6261363449121546e-06
312,6,cDC,0.008203742022387939
313,6,pDC,0.001682195079183657
314,6,Reference,0.01204613717310965
315,7,Adipocyte,0.0002667421760684796
316,7,Apoptosis_pathway,0.007940676155549942
317,7,Bcell,0.0031477622898250512
318,7,CD4_Tcell,0.004752647897987794
319,7,CD8_Tcell,0.011143476835017818
320,7,CPI_Response,0.03992207841773765
321,7,CPI_effect,0.0363991210370187
322,7,Cytokine_chemokine,3.4003467326293446e-06
323,7,Cytotoxic_Tcell,0.013572896788146771
324,7,Endothelial,0.018971335549713197
325,7,Epithelial,0.020767417328417803
326,7,Erythrocyte,0.002841789439906206
327,7,Exhausted_Tcell,0.035342978797600955
328,7,Fibroblast,0.003420397562690747
329,7,Granulocyte,0.0006011215706945849
330,7,Hepatocyte,0.001092027881701041
331,7,IFNg_pathway,0.021371962339627126
332,7,Immune_checkpoint,0.002896441286107554
333,7,Immune_score,0.0027627613329084255
334,7,Innate_lymphoid_cell,0.00019770581814049226
335,7,Macrophage,0.03570182389373311
336,7,Mast,0.01582488465843801
337,7,Memory_Tcell,0.0016265913053641334
338,7,Mesothelial,0.017059543341236716
339,7,Monocyte,0.00424293513389451
340,7,Myeloid,0.01731673084535368
341,7,NKcell,0.03732017468745896
342,7,Naive_Tcell,0.00869012159454019
343,7,Neutrophil,0.01088659111996737
344,7,OS_effect,0.0013123278287341389
345,7,PLFcell,0.04998939120303858
346,7,Pancreatic,0.01863034296284727
347,7,Platelet,0.016191835474354987
348,7,Pneumocyte,0.0049708359155951065
349,7,Stem,0.01556201682716496
350,7,Stroma,7.089089915957025e-05
351,7,TGFb_pathway,0.027194518072332752
352,7,TLS,0.0056777698915542185
353,7,TMB,0.05182009018871525
354,7,Tcell_exclusion,0.0005137254860695384
355,7,Tcell_general,6.491545247311326e-05
356,7,Treg,0.00033110480525266883
357,7,cDC,0.008232679244186136
358,7,pDC,0.0016804992662624585
359,7,Reference,0.01229365415444772
360,8,Adipocyte,0.0001178679370053004
361,8,Apoptosis_pathway,0.008721199194027474
362,8,Bcell,0.005117557443854781
363,8,CD4_Tcell,0.0040694061043710095
364,8,CD8_Tcell,0.011924109571398778
365,8,CPI_Response,0.04239831894522017
366,8,CPI_effect,0.03317011487065313
367,8,Cytokine_chemokine,8.17448011714017e-06
368,8,Cytotoxic_Tcell,0.011902027783494029
369,8,Endothelial,0.013194432332459427
370,8,Epithelial,0.021557212986289986
371,8,Erythrocyte,0.0026566739416165053
372,8,Exhausted_Tcell,0.03273368198124771
373,8,Fibroblast,0.0038096088573909004
374,8,Granulocyte,0.0008398940184912718
375,8,Hepatocyte,0.0012438666752977445
376,8,IFNg_pathway,0.019467221279167113
377,8,Immune_checkpoint,0.002390307741475417
378,8,Immune_score,0.003944944687462981
379,8,Innate_lymphoid_cell,0.00042469374616138644
380,8,Macrophage,0.03536873410870234
381,8,Mast,0.015357046547207487
382,8,Memory_Tcell,0.002244062788227197
383,8,Mesothelial,0.018334185825253257
384,8,Monocyte,0.004567221739921523
385,8,Myeloid,0.020640494307280988
386,8,NKcell,0.035639776854940686
387,8,Naive_Tcell,0.009544503897769951
388,8,Neutrophil,0.011822744370248883
389,8,OS_effect,0.0019043766570638887
390,8,PLFcell,0.05036775224617662
391,8,Pancreatic,0.019221331664577845
392,8,Platelet,0.018267973970484408
393,8,Pneumocyte,0.003993007394700654
394,8,Stem,0.01425253537169302
395,8,Stroma,2.7343479206964894e-05
396,8,TGFb_pathway,0.027730314035252945
397,8,TLS,0.004922870382202182
398,8,TMB,0.055729892097111655
399,8,Tcell_exclusion,0.0006436417282595919
400,8,Tcell_general,2.2371986374558617e-08
401,8,Treg,0.00038799439491321586
402,8,cDC,0.009332469005307376
403,8,pDC,0.0016545767948826784
404,8,Reference,0.012034203947728694
405,9,Adipocyte,0.00020202950555547883
406,9,Apoptosis_pathway,0.008945061223389783
407,9,Bcell,0.0048115448870652555
408,9,CD4_Tcell,0.004340003522326219
409,9,CD8_Tcell,0.012490769407545566
410,9,CPI_Response,0.04282367755280847
411,9,CPI_effect,0.033193334916616246
412,9,Cytokine_chemokine,1.3017742599652493e-05
413,9,Cytotoxic_Tcell,0.01183079248993224
414,9,Endothelial,0.013052116740039477
415,9,Epithelial,0.021898913998033454
416,9,Erythrocyte,0.002741432550649625
417,9,Exhausted_Tcell,0.03276052870053059
418,9,Fibroblast,0.003202819237476895
419,9,Granulocyte,0.0008564892518284628
420,9,Hepatocyte,0.0009723497777019974
421,9,IFNg_pathway,0.0193733925666405
422,9,Immune_checkpoint,0.002404531308508595
423,9,Immune_score,0.0035820983318388677
424,9,Innate_lymphoid_cell,0.0002806484320307945
425,9,Macrophage,0.0342917320441668
426,9,Mast,0.015892533923570817
427,9,Memory_Tcell,0.0027034396002710848
428,9,Mesothelial,0.018023359274499495
429,9,Monocyte,0.004391127017182583
430,9,Myeloid,0.019847321266070916
431,9,NKcell,0.03523203268786501
432,9,Naive_Tcell,0.010477419229327989
433,9,Neutrophil,0.011173005633853261
434,9,OS_effect,0.0018616094229108038
435,9,PLFcell,0.05071695855658431
436,9,Pancreatic,0.018834822287529973
437,9,Platelet,0.018268069756509853
438,9,Pneumocyte,0.0040634479571612925
439,9,Stem,0.015542163506211293
440,9,Stroma,4.7053694092302756e-05
441,9,TGFb_pathway,0.026817775083157525
442,9,TLS,0.004765134291087381
443,9,TMB,0.05598076455667467
444,9,Tcell_exclusion,0.0005367942548234472
445,9,Tcell_general,4.708519608653816e-07
446,9,Treg,0.00025877489716730206
447,9,cDC,0.008818455089937172
448,9,pDC,0.0019494139357018048
449,9,Reference,0.012624891275027195
450,10,Adipocyte,0.00012813229918706703
451,10,Apoptosis_pathway,0.009455478495956293
452,10,Bcell,0.005267166448906679
453,10,CD4_Tcell,0.004176880912002967
454,10,CD8_Tcell,0.011654337931721881
455,10,CPI_Response,0.04158836492106743
456,10,CPI_effect,0.03334095756657807
457,10,Cytokine_chemokine,4.9328778167767595e-06
458,10,Cytotoxic_Tcell,0.012340385053471237
459,10,Endothelial,0.013170810469209093
460,10,Epithelial,0.02147844562885204
461,10,Erythrocyte,0.0024492326869340886
462,10,Exhausted_Tcell,0.0327265517882267
463,10,Fibroblast,0.0037757902906373486
464,10,Granulocyte,0.0007944410651874456
465,10,Hepatocyte,0.0010956400418947743
466,10,IFNg_pathway,0.020212837920639992
467,10,Immune_checkpoint,0.002620773936624632
468,10,Immune_score,0.0037918973933024347
469,10,Innate_lymphoid_cell,0.00031293619456551625
470,10,Macrophage,0.03418593629734079
471,10,Mast,0.015554654160735426
472,10,Memory_Tcell,0.002196596257767136
473,10,Mesothelial,0.01751339579732414
474,10,Monocyte,0.00434881431977896
475,10,Myeloid,0.019545759345392044
476,10,NKcell,0.03523391694872502
477,10,Naive_Tcell,0.009572225103069987
478,10,Neutrophil,0.011424539109416765
479,10,OS_effect,0.0016417384560656334
480,10,PLFcell,0.051289544098029105
481,10,Pancreatic,0.018640502815526983
482,10,Platelet,0.01804264561370761
483,10,Pneumocyte,0.004995712275698505
484,10,Stem,0.015312967415983314
485,10,Stroma,4.103254597420669e-05
486,10,TGFb_pathway,0.027017577870177445
487,10,TLS,0.004822566242253079
488,10,TMB,0.05630055908092191
489,10,Tcell_exclusion,0.0006566504262310868
490,10,Tcell_general,1.0897911284502015e-07
491,10,Treg,0.00018746121460899712
492,10,cDC,0.009206657717022226
493,10,pDC,0.0018724026806343774
494,10,Reference,0.011938677225763139
495,11,Adipocyte,0.00014454273328934342
496,11,Apoptosis_pathway,0.008940589558102285
497,11,Bcell,0.005352884833750293
498,11,CD4_Tcell,0.004357432001436901
499,11,CD8_Tcell,0.011613552939385818
500,11,CPI_Response,0.04211807754564134
501,11,CPI_effect,0.03370474286519598
502,11,Cytokine_chemokine,2.3681211862580653e-06
503,11,Cytotoxic_Tcell,0.01237258719046641
504,11,Endothelial,0.013607399416116217
505,11,Epithelial,0.02323537950654586
506,11,Erythrocyte,0.002344010442104527
507,11,Exhausted_Tcell,0.03288202732676071
508,11,Fibroblast,0.003488477658687872
509,11,Granulocyte,0.0008487801112339044
510,11,Hepatocyte,0.001023702901808199
511,11,IFNg_pathway,0.019976819927185474
512,11,Immune_checkpoint,0.0028021212814308694
513,11,Immune_score,0.0037435620329138164
514,11,Innate_lymphoid_cell,0.0004188487757119663
515,11,Macrophage,0.03555920051636141
516,11,Mast,0.015587891125366515
517,11,Memory_Tcell,0.0021080420230655816
518,11,Mesothelial,0.01746760410301751
519,11,Monocyte,0.0044998528292105044
520,11,Myeloid,0.019729219976696077
521,11,NKcell,0.035386945872522224
522,11,Naive_Tcell,0.009367761403691555
523,11,Neutrophil,0.011778769513222875
524,11,OS_effect,0.001527696796724709
525,11,PLFcell,0.05106554371968286
526,11,Pancreatic,0.019488558184644678
527,11,Platelet,0.018321471107960896
528,11,Pneumocyte,0.00424632571091732
529,11,Stem,0.01527009395143597
530,11,Stroma,5.120231967525868e-05
531,11,TGFb_pathway,0.026523760666101404
532,11,TLS,0.004980276541457385
533,11,TMB,0.05653905264859538
534,11,Tcell_exclusion,0.0006597492095017365
535,11,Tcell_general,1.569927075339983e-06
536,11,Treg,0.0002071920178183806
537,11,cDC,0.00914933427362341
538,11,pDC,0.002005355113662066
539,11,Reference,0.01177269071194409
540,12,Adipocyte,0.0001671705515010613
541,12,Apoptosis_pathway,0.008676042684732321
542,12,Bcell,0.00566387895627718
543,12,CD4_Tcell,0.003967630966511204
544,12,CD8_Tcell,0.011954168153632372
545,12,CPI_Response,0.04414070512778523
546,12,CPI_effect,0.033359474551347135
547,12,Cytokine_chemokine,2.83277222723477e-06
548,12,Cytotoxic_Tcell,0.012126589266583054
549,12,Endothelial,0.012649247663160779
550,12,Epithelial,0.021620224641169417
551,12,Erythrocyte,0.002554998500170269
552,12,Exhausted_Tcell,0.03240358431356727
553,12,Fibroblast,0.0032876821776008924
554,12,Granulocyte,0.0007936061488397206
555,12,Hepatocyte,0.001026464793352555
556,12,IFNg_pathway,0.019601067648113202
557,12,Immune_checkpoint,0.002503531115114588
558,12,Immune_score,0.003903861940947828
559,12,Innate_lymphoid_cell,0.0004520918866043333
560,12,Macrophage,0.03429027029667875
561,12,Mast,0.01527318121318133
562,12,Memory_Tcell,0.0023235113787118955
563,12,Mesothelial,0.01740807665152566
564,12,Monocyte,0.004785306041676152
565,12,Myeloid,0.01904471551596998
566,12,NKcell,0.03510186468197096
567,12,Naive_Tcell,0.009508884637207893
568,12,Neutrophil,0.01195182928207994
569,12,OS_effect,0.0018913071750645827
570,12,PLFcell,0.050494244260909094
571,12,Pancreatic,0.01868815389809575
572,12,Platelet,0.019350898677080508
573,12,Pneumocyte,0.004173572592470087
574,12,Stem,0.015549953144125106
575,12,Stroma,4.4200474531241873e-05
576,12,TGFb_pathway,0.02653333681376957
577,12,TLS,0.004540736530721512
578,12,TMB,0.055561964329898905
579,12,Tcell_exclusion,0.0005550270276025726
580,12,Tcell_general,7.918792421790499e-08
581,12,Treg,0.00017200061608213524
582,12,cDC,0.008891031402274763
583,12,pDC,0.0019349035542465254
584,12,Reference,0.011695857827317191
585,13,Adipocyte,7.730943252115541e-05
586,13,Apoptosis_pathway,0.008600680067514466
587,13,Bcell,0.005338587764562086
588,13,CD4_Tcell,0.004209403634870101
589,13,CD8_Tcell,0.011376373802611806
590,13,CPI_Response,0.04157622993658816
591,13,CPI_effect,0.03396938396310911
592,13,Cytokine_chemokine,2.1708643704876351e-07
593,13,Cytotoxic_Tcell,0.012845673585091921
594,13,Endothelial,0.01326471605353896
595,13,Epithelial,0.021833738996296592
596,13,Erythrocyte,0.0023854169264863057
597,13,Exhausted_Tcell,0.03287105518427458
598,13,Fibroblast,0.003685742069361564
599,13,Granulocyte,0.000499764305650352
600,13,Hepatocyte,0.0017004282030474993
601,13,IFNg_pathway,0.020391800582711284
602,13,Immune_checkpoint,0.0031036489362942232
603,13,Immune_score,0.0032617061994252294
604,13,Innate_lymphoid_cell,0.0002533424259310024
605,13,Macrophage,0.035234551389165536
606,13,Mast,0.014934454188776591
607,13,Memory_Tcell,0.002075191089965789
608,13,Mesothelial,0.01733042315604294
609,13,Monocyte,0.004952563829564438
610,13,Myeloid,0.019286806278079993
611,13,NKcell,0.03542151036525332
612,13,Naive_Tcell,0.00901394250493781
613,13,Neutrophil,0.01175870836791515
614,13,OS_effect,0.0017852741026483931
615,13,PLFcell,0.051348642441144565
616,13,Pancreatic,0.019050455918410147
617,13,Platelet,0.018675281650439524
618,13,Pneumocyte,0.004186068051856617
619,13,Stem,0.014539768950976084
620,13,Stroma,6.104144335017381e-05
621,13,TGFb_pathway,0.02671338415357527
622,13,TLS,0.00479146975410305
623,13,TMB,0.0570152562421572
624,13,Tcell_exclusion,0.00044859534144192637
625,13,Tcell_general,1.0071816855417026e-05
626,13,Treg,0.0002958500712914036
627,13,cDC,0.009565331318727277
628,13,pDC,0.0016844126154347272
629,13,Reference,0.011941387585996832
630,14,Adipocyte,0.0001608965095393211
631,14,Apoptosis_pathway,0.009397198765703552
632,14,Bcell,0.00524243699366278
633,14,CD4_Tcell,0.004447098220966672
634,14,CD8_Tcell,0.012175099104283715
635,14,CPI_Response,0.04199893137200705
636,14,CPI_effect,0.03329710781857109
637,14,Cytokine_chemokine,7.730822526030856e-06
638,14,Cytotoxic_Tcell,0.012328159731247124
639,14,Endothelial,0.01357511367329578
640,14,Epithelial,0.021520267716995556
641,14,Erythrocyte,0.001922701259242543
642,14,Exhausted_Tcell,0.03253430196255691
643,14,Fibroblast,0.0034578240700209317
644,14,Granulocyte,0.0010554504023685407
645,14,Hepatocyte,0.001010142245062462
646,14,IFNg_pathway,0.02014143065261309
647,14,Immune_checkpoint,0.00256149635206826
648,14,Immune_score,0.0038863776748286893
649,14,Innate_lymphoid_cell,0.0002909244351144702
650,14,Macrophage,0.03524242041658909
651,14,Mast,0.015772089539613066
652,14,Memory_Tcell,0.0022836189865172996
653,14,Mesothelial,0.018005137702284513
654,14,Monocyte,0.004313131140815218
655,14,Myeloid,0.019272373828109424
656,14,NKcell,0.03530464214461526
657,14,Naive_Tcell,0.009530976442977734
658,14,Neutrophil,0.011069309613367606
659,14,OS_effect,0.0015003899676505617
660,14,PLFcell,0.051311230884597325
661,14,Pancreatic,0.019374287246243904
662,14,Platelet,0.018451863886702946
663,14,Pneumocyte,0.0040617085939476105
664,14,Stem,0.01582811865935163
665,14,Stroma,1.9777365686479698e-05
666,14,TGFb_pathway,0.028273265347657173
667,14,TLS,0.004905773780224276
668,14,TMB,0.057276220671819145
669,14,Tcell_exclusion,0.0006339027595242408
670,14,Tcell_general,2.4344085669536497e-07
671,14,Treg,0.0003340591870625298
672,14,cDC,0.009401613771910733
673,14,pDC,0.0019909322649482863
674,14,Reference,0.01233146753417036
675,15,Adipocyte,0.00015830899374524865
676,15,Apoptosis_pathway,0.008770076016184625
677,15,Bcell,0.005803412255665497
678,15,CD4_Tcell,0.003965924273094501
679,15,CD8_Tcell,0.011884143964536076
